"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0001","178",6,1511,0.00397088021178028,-0.120670224748982,0,2023-05-09
"AA-AA-000-0000","kri0001","137",23,5984,0.00384358288770053,-0.269971890947482,0,2023-05-09
"AA-AA-000-0000","kri0001","11",26,6784,0.00383254716981132,-0.290205920844881,0,2023-05-09
"AA-AA-000-0000","kri0001","17",37,9809,0.00377204608013049,-0.367113034240686,0,2023-05-09
"AA-AA-000-0000","kri0001","69",33,9175,0.00359673024523161,-0.405924857796737,0,2023-05-09
"AA-AA-000-0000","kri0001","142",10,2831,0.00353232073472271,-0.235864615570708,0,2023-05-09
"AA-AA-000-0000","kri0001","115",6,1757,0.00341491178144565,-0.200723506516644,0,2023-05-09
"AA-AA-000-0000","kri0001","102",8,2455,0.00325865580448065,-0.260722379486805,0,2023-05-09
"AA-AA-000-0000","kri0001","61",44,13980,0.00314735336194564,-0.662034387653581,0,2023-05-09
"AA-AA-000-0000","kri0001","103",10,3256,0.00307125307125307,-0.332654051376602,0,2023-05-09
"AA-AA-000-0000","kri0001","35",12,3921,0.00306044376434583,-0.367097757290899,0,2023-05-09
"AA-AA-000-0000","kri0001","131",16,5246,0.00304994281357225,-0.426921247127833,0,2023-05-09
"AA-AA-000-0000","kri0001","109",10,3422,0.00292226767971946,-0.367431626329473,0,2023-05-09
"AA-AA-000-0000","kri0001","140",148,50949,0.00290486564996369,-1.42966518323662,0,2023-05-09
"AA-AA-000-0000","kri0001","148",4,1411,0.00283486888731396,-0.245885001618268,0,2023-05-09
"AA-AA-000-0000","kri0001","50",18,6531,0.00275608635737253,-0.548291509272087,0,2023-05-09
"AA-AA-000-0000","kri0002","28",10,2286,0.00437445319335083,6.70976338536998,2,2023-05-09
"AA-AA-000-0000","kri0002","50",4,6531,0.000612463634971674,1.2277134633864,0,2023-05-09
"AA-AA-000-0000","kri0002","103",1,3256,0.000307125307125307,0.287276123950125,0,2023-05-09
"AA-AA-000-0000","kri0002","11",2,6784,0.000294811320754717,0.380928528771032,0,2023-05-09
"AA-AA-000-0000","kri0002","140",14,50949,0.000274784588510079,0.893549368070217,0,2023-05-09
"AA-AA-000-0000","kri0002","89",1,3674,0.000272182906913446,0.234703881718213,0,2023-05-09
"AA-AA-000-0000","kri0002","5",8,31992,0.000250062515628907,0.560966850863746,0,2023-05-09
"AA-AA-000-0000","kri0002","121",1,4670,0.000214132762312634,0.132647859224805,0,2023-05-09
"AA-AA-000-0000","kri0002","76",2,9840,0.000203252032520325,0.156643645157036,0,2023-05-09
"AA-AA-000-0000","kri0002","164",1,5193,0.000192566917003659,0.0881810602137538,0,2023-05-09
"AA-AA-000-0000","kri0002","190",1,5226,0.000191350937619594,0.0855366176052226,0,2023-05-09
"AA-AA-000-0000","kri0002","131",1,5246,0.000190621425848265,0.0839424563260401,0,2023-05-09
"AA-AA-000-0000","kri0002","137",1,5984,0.000167112299465241,0.0291568271581619,0,2023-05-09
"AA-AA-000-0000","kri0002","43",4,24166,0.000165521807498138,0.0503683150673912,0,2023-05-09
"AA-AA-000-0000","kri0002","62",4,24569,0.000162806789043103,0.0366299266166874,0,2023-05-09
"AA-AA-000-0000","kri0002","69",1,9175,0.000108991825613079,-0.14909007804575,0,2023-05-09
"AA-AA-000-0000","kri0002","61",1,13980,0.0000715307582260372,-0.331376709930185,0,2023-05-09
"AA-AA-000-0000","kri0002","166",1,14349,0.0000696912676841592,-0.343051508300422,0,2023-05-09
"AA-AA-000-0000","kri0002","170",1,21878,0.0000457080171862145,-0.541602775233286,0,2023-05-09
"AA-AA-000-0000","kri0002","139",0,43704,0,-1.0833544033755,0,2023-05-09
"AA-AA-000-0000","kri0002","17",0,9809,0,-0.513242162774204,0,2023-05-09
"AA-AA-000-0000","kri0002","7",0,7678,0,-0.454081713931442,0,2023-05-09
"AA-AA-000-0000","kri0002","83",0,4736,0,-0.356628302165472,0,2023-05-09
"AA-AA-000-0000","kri0002","174",0,3944,0,-0.325445605979937,0,2023-05-09
"AA-AA-000-0000","kri0002","35",0,3921,0,-0.324495277164174,0,2023-05-09
"AA-AA-000-0000","kri0002","135",0,3890,0,-0.323209978100052,0,2023-05-09
"AA-AA-000-0000","kri0002","97",0,3717,0,-0.315941182788729,0,2023-05-09
"AA-AA-000-0000","kri0002","109",0,3422,0,-0.303144687466118,0,2023-05-09
"AA-AA-000-0000","kri0002","27",0,3167,0,-0.291631203987226,0,2023-05-09
"AA-AA-000-0000","kri0002","49",0,2884,0,-0.278296399202296,0,2023-05-09
"AA-AA-000-0000","kri0002","68",0,2852,0,-0.276748145747117,0,2023-05-09
"AA-AA-000-0000","kri0002","142",0,2831,0,-0.275727379809894,0,2023-05-09
"AA-AA-000-0000","kri0002","124",0,2751,0,-0.271803631121053,0,2023-05-09
"AA-AA-000-0000","kri0002","102",0,2455,0,-0.256764930961181,0,2023-05-09
"AA-AA-000-0000","kri0002","163",0,2387,0,-0.253183948539784,0,2023-05-09
"AA-AA-000-0000","kri0002","181",0,2183,0,-0.242123435210809,0,2023-05-09
"AA-AA-000-0000","kri0002","70",0,2146,0,-0.240062772756204,0,2023-05-09
"AA-AA-000-0000","kri0002","188",0,2117,0,-0.238435209768051,0,2023-05-09
"AA-AA-000-0000","kri0002","107",0,2115,0,-0.238322554335461,0,2023-05-09
"AA-AA-000-0000","kri0002","136",0,1843,0,-0.222470600331283,0,2023-05-09
"AA-AA-000-0000","kri0002","115",0,1757,0,-0.217218014605265,0,2023-05-09
"AA-AA-000-0000","kri0002","178",0,1511,0,-0.201438366638196,0,2023-05-09
"AA-AA-000-0000","kri0002","129",0,1493,0,-0.200234940468591,0,2023-05-09
"AA-AA-000-0000","kri0002","100",0,1425,0,-0.19562186332605,0,2023-05-09
"AA-AA-000-0000","kri0002","98",0,1420,0,-0.19527836549594,0,2023-05-09
"AA-AA-000-0000","kri0002","57",0,1413,0,-0.19479645093846,0,2023-05-09
"AA-AA-000-0000","kri0002","148",0,1411,0,-0.194658541929358,0,2023-05-09
"AA-AA-000-0000","kri0002","52",0,1205,0,-0.179888534025921,0,2023-05-09
"AA-AA-000-0000","kri0002","66",0,796,0,-0.14620643678748,0,2023-05-09
"AA-AA-000-0000","kri0002","180",0,780,0,-0.14472956622903,0,2023-05-09
"AA-AA-000-0000","kri0002","159",0,629,0,-0.129967654641701,0,2023-05-09
"AA-AA-000-0000","kri0002","48",0,595,0,-0.126406219255274,0,2023-05-09
